step,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
5437,100,47,0,0,1,9,1,1,1
5438,4,45,0,0,1,9,1,1,1
5439,99,43,0,0,0,10,0,0,0
5440,98,38,0,0,0,11,0,0,0
5441,3,39,0,5,7,11,1,7,1
5442,7,36,0,5,0,12,0,0,0
5443,6,31,0,5,4,12,1,4,1
5444,2,34,0,5,0,13,0,0,0
5445,97,35,0,0,1,12,2,1,1
5446,98,30,0,0,4,12,1,4,1
5447,93,32,0,0,0,13,0,0,0
5448,92,37,0,0,0,14,0,0,0
5449,97,35,0,0,0,15,0,0,0
5450,2,34,0,0,0,16,0,0,0
5451,97,35,0,0,1,15,2,1,1
5452,94,32,0,0,1,15,1,1,1
5453,97,28,0,0,0,16,0,0,0
5454,94,32,0,0,4,16,1,4,1
5455,96,37,10,0,5,14,3,5,2
5456,92,34,10,0,0,15,0,0,0
5457,97,35,5,0,1,13,3,1,1
5458,95,30,0,0,1,11,3,1,1
5459,96,25,0,0,1,11,1,1,1
5460,91,25,5,0,5,11,1,5,1
5461,87,22,0,0,4,10,2,4,1
5462,83,26,0,0,4,9,2,4,1
5463,80,22,0,0,4,9,1,4,1
5464,83,26,0,0,4,9,1,4,1
5465,86,30,0,0,1,8,2,1,1
5466,82,27,0,0,0,9,0,0,0
5467,87,27,0,0,1,7,3,1,1
5468,87,32,0,0,1,7,1,1,1
5469,90,36,5,0,5,7,1,5,1
5470,89,31,0,0,1,6,2,1,1
5471,84,30,0,0,1,6,1,1,1
5472,86,26,0,0,1,6,1,1,1
5473,81,25,0,0,1,6,1,1,1
5474,82,30,0,0,1,6,1,1,1
5475,85,34,0,0,0,7,0,0,0
5476,87,30,0,0,1,5,3,1,1
5477,83,32,0,0,0,6,0,0,0
5478,85,28,0,0,1,6,1,1,1
5479,90,29,0,0,1,6,1,1,1
5480,85,28,0,0,1,6,1,1,1
5481,88,32,0,0,2,6,1,2,1
5482,92,35,0,0,0,7,0,0,0
5483,97,33,0,0,1,6,2,1,1
5484,92,32,0,0,1,6,1,1,1
5485,93,27,0,0,1,6,1,1,1
5486,89,24,0,0,4,6,1,4,1
5487,85,28,0,0,1,5,2,1,1
5488,81,30,0,0,0,6,0,0,0
5489,83,26,0,0,4,6,1,4,1
5490,88,28,0,0,4,6,1,4,1
5491,93,28,0,0,0,7,0,0,0
5492,88,26,0,0,1,6,2,1,1
5493,93,27,0,0,0,7,0,0,0
5494,91,32,0,0,1,7,1,1,1
5495,87,34,0,0,1,6,2,1,1
5496,92,35,0,0,0,7,0,0,0
5497,89,39,0,0,4,7,1,4,1
5498,91,35,0,0,1,6,2,1,1
5499,88,31,0,0,1,6,1,1,1
5500,89,36,0,0,0,7,0,0,0
5501,85,37,0,0,4,7,1,4,1
5502,81,41,0,0,4,7,1,4,1
5503,79,46,0,0,1,7,1,1,1
5504,75,48,0,0,1,7,1,1,1
5505,80,48,0,0,1,7,1,1,1
5506,84,46,0,0,0,8,0,0,0
5507,88,43,0,0,1,8,1,1,1
5508,93,41,0,0,1,8,1,1,1
5509,92,36,0,0,1,7,2,1,1
5510,90,41,0,0,1,6,2,1,1
5511,95,41,0,0,1,6,1,1,1
5512,93,36,0,0,4,6,1,4,1
5513,90,32,0,0,4,6,1,4,1
5514,95,34,0,0,4,6,1,4,1
5515,90,35,0,0,1,6,1,1,1
5516,87,39,0,0,1,6,1,1,1
5517,85,35,0,0,4,6,1,4,1
5518,81,39,0,0,1,6,1,1,1
5519,81,44,0,0,4,5,2,4,1
5520,85,46,0,0,1,5,1,1,1
5521,85,51,0,0,1,5,1,1,1
5522,88,55,0,0,4,5,1,4,1
5523,91,51,0,0,0,6,0,0,0
5524,91,56,0,0,1,5,2,1,1
5525,88,53,0,0,1,5,1,1,1
5526,87,48,0,0,4,5,1,4,1
5527,86,43,0,0,0,6,0,0,0
5528,86,48,0,0,0,7,0,0,0
5529,85,53,0,0,1,7,1,1,1
5530,83,57,0,0,2,6,2,2,1
5531,84,62,0,0,1,6,1,1,1
5532,84,67,0,0,1,6,1,1,1
5533,89,67,0,0,1,5,2,1,1
5534,89,62,0,0,0,6,0,0,0
5535,91,58,0,0,1,6,1,1,1
5536,95,54,0,0,0,7,0,0,0
5537,99,52,0,0,1,7,1,1,1
5538,2,55,0,0,1,7,1,1,1
5539,100,59,0,0,1,6,1,1,1
5540,97,63,0,0,0,7,0,0,0
5541,93,66,5,0,5,7,1,5,1
5542,89,63,0,0,1,7,1,1,1
5543,84,64,0,0,0,8,0,0,0
5544,87,60,0,0,4,8,1,4,1
5545,92,62,5,0,5,8,1,5,1
5546,94,66,0,0,4,8,1,4,1
5547,92,71,0,0,1,8,1,1,1
5548,97,71,0,0,1,8,1,1,1
5549,99,67,0,0,1,8,1,1,1
5550,3,63,0,0,1,7,2,1,1
5551,8,62,0,0,1,7,1,1,1
5552,6,67,0,0,1,7,1,1,1
5553,6,72,0,0,4,6,2,4,1
5554,10,69,5,0,5,6,1,5,1
5555,15,69,5,0,0,7,0,0,0
5556,16,64,0,0,1,7,1,1,1
5557,17,59,0,0,1,7,1,1,1
5558,17,64,0,0,0,8,0,0,0
5559,17,69,0,0,0,9,0,0,0
5560,18,65,0,0,0,10,0,0,0
5561,13,66,0,0,1,10,1,1,1
5562,9,64,0,0,4,10,1,4,1
5563,9,59,0,0,1,9,2,1,1
5564,4,59,0,0,0,10,0,0,0
5565,99,57,0,0,1,10,1,1,1
5566,3,53,0,0,4,10,1,4,1
5567,5,49,0,0,1,10,1,1,1
5568,8,53,0,0,4,10,1,4,1
5569,4,55,0,0,0,11,0,0,0
5570,1,51,0,0,1,10,2,1,1
5571,96,52,0,0,1,9,2,1,1
5572,98,57,0,0,4,9,1,4,1
5573,93,57,0,0,0,10,0,0,0
5574,91,62,0,0,1,10,1,1,1
5575,96,62,0,0,1,9,2,1,1
5576,93,66,0,0,1,8,2,1,1
5577,97,62,0,0,1,8,1,1,1
5578,96,67,0,0,4,8,1,4,1
5579,96,62,0,0,4,8,1,4,1
5580,100,58,0,0,1,7,2,1,1
5581,1,54,0,0,1,7,1,1,1
5582,2,49,0,0,0,8,0,0,0
5583,97,49,0,0,1,8,1,1,1
5584,93,52,0,0,1,7,2,1,1
5585,88,53,0,0,1,7,1,1,1
5586,87,58,0,0,0,8,0,0,0
5587,82,60,0,0,1,8,1,1,1
5588,87,60,0,0,1,7,2,1,1
5589,84,63,0,0,1,5,3,1,1
5590,87,60,0,0,1,5,1,1,1
5591,92,59,0,0,0,6,0,0,0
5592,90,55,0,0,1,5,2,1,1
5593,86,58,0,0,1,5,1,1,1
5594,81,58,0,0,4,5,1,4,1
5595,80,63,0,0,1,5,1,1,1
5596,85,63,0,0,4,5,1,4,1
5597,80,62,0,0,4,5,1,4,1
5598,75,61,0,0,1,5,1,1,1
5599,77,56,0,0,4,5,1,4,1
5600,77,51,0,0,4,5,1,4,1
5601,77,56,0,0,4,5,1,4,1
5602,82,56,0,0,1,5,1,1,1
5603,87,57,0,0,4,5,1,4,1
5604,82,59,0,0,1,5,1,1,1
5605,80,54,0,0,4,5,1,4,1
5606,75,54,5,0,3,5,1,3,1
5607,71,57,0,0,4,5,1,4,1
5608,72,52,0,0,0,6,0,0,0
5609,76,52,0,0,1,5,2,1,2
5610,80,55,0,0,4,5,1,4,1
5611,79,60,0,0,4,5,1,4,1
5612,76,55,0,0,4,5,1,4,1
5613,76,60,0,0,4,5,1,4,1
5614,72,58,0,0,1,5,1,1,1
5615,76,56,0,0,4,5,1,4,1
5616,75,51,0,0,1,5,1,1,1
5617,70,51,0,0,4,5,1,4,1
5618,68,46,0,0,4,5,1,4,1
5619,72,43,0,0,4,5,1,4,1
5620,69,47,0,0,1,5,1,1,1
5621,67,52,0,0,4,5,1,4,1
5622,63,55,0,0,4,5,1,4,1
5623,68,54,0,0,4,5,1,4,1
5624,67,59,0,0,4,5,1,4,1
5625,63,61,0,0,4,5,1,4,1
5626,67,63,0,0,4,5,1,4,1
5627,72,61,0,0,1,5,1,1,1
5628,70,66,0,0,4,5,1,4,1
5629,72,70,0,0,1,5,1,1,1
5630,68,68,0,0,4,5,1,4,1
5631,72,66,0,0,4,5,1,4,1
5632,73,71,0,0,0,6,0,0,0
5633,73,66,0,0,0,7,0,0,0
5634,72,61,0,0,1,7,1,1,1
5635,72,66,0,0,4,7,1,4,1
5636,71,61,0,0,4,7,1,4,1
5637,71,56,0,0,4,7,1,4,1
5638,67,59,0,0,4,7,1,4,1
5639,62,59,0,0,4,7,1,4,1
5640,63,54,0,0,1,7,1,1,1
5641,59,57,0,0,4,7,1,4,1
5642,59,62,0,0,1,6,2,1,1
5643,54,62,0,0,4,6,1,4,1
5644,53,57,0,0,4,6,1,4,1
5645,49,60,0,0,4,6,1,4,1
5646,44,59,0,0,4,6,1,4,1
5647,42,64,0,0,4,6,1,4,1
5648,40,68,0,0,4,6,1,4,1
5649,37,64,0,0,4,6,1,4,1
5650,32,63,0,0,4,6,1,4,1
5651,36,60,0,0,4,6,1,4,1
5652,41,61,0,0,4,6,1,4,1
5653,40,66,0,0,4,6,1,4,1
5654,35,65,0,0,0,7,0,0,0
5655,40,63,0,0,0,8,0,0,0
5656,45,61,0,0,4,8,1,4,1
5657,50,62,0,0,4,8,1,4,1
5658,52,57,0,0,4,8,1,4,1
5659,48,61,0,0,4,8,1,4,1
5660,46,57,0,0,0,9,0,0,0
5661,49,53,0,0,4,9,1,4,1
5662,46,57,5,0,3,9,1,3,1
5663,42,59,0,0,4,9,1,4,1
5664,46,57,0,0,2,8,2,2,1
5665,49,61,0,0,1,7,2,1,1
5666,47,66,0,0,0,8,0,0,0
5667,46,61,0,0,2,7,2,2,1
5668,50,59,0,0,0,8,0,0,0
5669,54,62,0,0,2,8,1,2,1
5670,50,65,0,0,2,8,1,2,1
5671,46,68,0,0,2,8,1,2,1
5672,50,65,0,0,4,8,1,4,1
5673,48,60,0,0,4,8,1,4,1
5674,53,58,0,0,2,7,2,2,1
5675,51,63,0,0,4,7,1,4,1
5676,51,68,0,0,0,8,0,0,0
5677,54,63,0,0,0,9,0,0,0
5678,52,68,0,0,2,8,2,2,1
5679,55,71,0,0,2,7,2,2,1
5680,52,67,0,0,4,7,1,4,1
5681,47,67,0,0,4,7,1,4,1
5682,51,70,0,0,4,7,1,4,1
5683,47,72,0,0,4,7,1,4,1
5684,42,71,0,0,4,7,1,4,1
5685,41,66,0,0,4,7,1,4,1
5686,39,70,0,0,4,7,1,4,1
5687,40,75,0,0,4,7,1,4,1
5688,35,77,0,0,4,7,1,4,1
5689,30,78,0,0,1,7,1,1,1
5690,25,78,0,0,4,7,1,4,1
5691,23,74,0,0,4,7,1,4,1
5692,26,70,0,0,4,7,1,4,1
5693,24,74,0,0,0,8,0,0,0
5694,23,79,0,0,2,7,2,2,2
5695,27,83,0,0,4,7,1,4,1
5696,30,79,0,0,4,7,1,4,1
5697,28,74,0,0,4,7,1,4,1
5698,23,74,0,0,4,7,1,4,1
5699,24,69,0,0,4,6,1,4,1
5700,19,71,0,0,0,7,0,0,0
5701,24,72,0,0,2,6,2,2,1
5702,19,73,0,0,2,6,1,2,1
5703,18,78,0,0,0,7,0,0,0
5704,22,82,0,0,0,8,0,0,0
5705,17,83,0,0,2,8,1,2,1
5706,17,88,0,0,0,9,0,0,0
5707,22,86,0,0,2,9,1,2,1
5708,27,88,0,0,2,8,2,2,1
5709,29,92,0,0,2,8,1,2,1
5710,34,94,0,0,2,8,1,2,1
5711,38,92,0,0,0,9,0,0,0
5712,39,87,0,0,2,8,2,2,1
5713,43,90,0,0,0,9,0,0,0
5714,46,94,0,0,2,8,2,2,1
5715,51,93,0,0,4,8,1,4,1
5716,56,91,0,0,0,8,0,0,0
5717,58,87,0,0,0,9,0,0,0
5718,54,90,0,0,2,9,1,2,1
5719,58,87,0,0,4,9,1,4,1
5720,62,84,0,0,4,9,1,4,1
5721,59,88,0,0,2,8,2,2,1
5722,55,84,0,0,4,8,1,4,1
5723,55,79,5,0,3,8,1,3,1
5724,58,83,5,0,2,8,1,2,1
5725,63,81,5,0,2,8,1,2,1
5726,58,83,5,0,2,8,1,2,1
5727,63,84,5,0,2,8,1,2,1
5728,68,83,5,0,2,7,2,2,1
5729,72,81,5,0,2,7,1,2,1
5730,67,80,5,0,2,7,1,2,1
5731,69,85,5,0,2,7,1,2,1
5732,72,82,5,0,2,7,1,2,1
5733,76,78,5,0,2,7,1,2,1
5734,81,78,5,0,0,8,0,0,0
5735,84,82,5,0,2,8,1,2,1
5736,80,83,5,0,2,8,1,2,1
5737,83,79,5,0,0,9,0,0,0
5738,84,84,5,0,0,10,0,0,0
5739,87,80,5,0,2,10,1,2,1
5740,92,80,5,0,2,9,2,2,1
5741,96,82,5,0,0,10,0,0,0
5742,98,77,5,0,2,9,2,2,1
5743,96,82,5,0,2,8,2,2,1
5744,93,78,10,0,5,8,1,5,1
5745,98,78,10,0,2,8,1,2,1
5746,94,75,10,0,2,8,1,2,1
5747,96,79,10,0,2,8,1,2,1
5748,91,79,10,0,2,8,1,2,1
5749,87,81,10,0,0,9,0,0,0
5750,82,81,10,0,2,8,2,2,1
5751,77,80,10,0,2,8,1,2,1
5752,82,80,10,0,0,9,0,0,0
5753,79,76,10,0,2,8,2,2,1
5754,84,77,15,0,5,8,1,5,1
5755,80,74,15,0,2,8,1,2,1
5756,79,79,15,0,2,7,2,2,1
5757,75,77,10,0,1,7,1,1,1
5758,70,75,10,0,0,8,0,0,0
5759,68,70,10,0,2,8,1,2,1
5760,73,71,10,0,2,8,1,2,1
5761,71,76,10,0,2,8,1,2,1
5762,76,77,10,0,2,8,1,2,1
5763,72,80,10,0,2,8,1,2,1
5764,72,75,10,0,2,8,1,2,1
5765,75,79,10,0,2,8,1,2,1
5766,71,76,10,0,2,7,2,2,2
5767,66,74,10,0,0,8,0,0,0
5768,71,73,10,0,2,8,1,2,1
5769,75,70,10,0,2,8,1,2,1
5770,78,75,10,0,2,8,1,2,1
5771,73,76,10,0,2,8,1,2,1
5772,75,80,10,0,0,9,0,0,0
5773,78,76,10,0,2,8,2,2,1
5774,77,81,5,0,4,8,1,4,1
5775,75,76,5,0,2,8,1,2,1
5776,80,76,0,0,4,8,1,4,1
5777,76,78,0,0,2,8,1,2,1
5778,76,83,0,0,2,8,1,2,1
5779,77,78,0,0,2,8,1,2,1
5780,75,83,0,0,2,8,1,2,1
5781,73,79,0,0,4,8,1,4,1
5782,68,77,0,0,2,7,1,2,1
5783,73,78,0,0,2,7,1,2,1
5784,78,76,0,0,2,7,1,2,1
5785,74,73,0,0,2,7,1,2,1
5786,72,69,0,0,2,7,1,2,1
5787,67,70,0,0,0,7,0,0,0
5788,71,68,0,0,2,7,1,2,1
5789,66,68,0,0,2,7,1,2,1
5790,71,67,0,0,2,7,1,2,1
5791,67,70,0,0,2,7,1,2,1
5792,63,73,0,0,2,7,1,2,1
5793,58,75,0,0,2,7,1,2,1
5794,63,74,0,0,2,7,1,2,1
5795,62,79,0,0,2,6,1,2,1
5796,64,75,0,0,4,6,1,4,1
5797,60,73,0,0,2,6,1,2,1
5798,56,76,0,0,2,6,1,2,1
5799,52,79,0,0,2,6,1,2,1
5800,54,84,0,0,0,7,0,0,0
5801,50,86,0,0,2,7,1,2,1
5802,54,83,0,0,2,7,1,2,1
5803,55,78,0,0,2,7,1,2,1
5804,50,78,0,0,2,7,1,2,1
5805,46,81,0,0,2,7,1,2,1
5806,51,81,0,0,2,7,1,2,1
5807,47,84,0,0,2,6,2,2,2
5808,42,86,0,0,0,7,0,0,0
5809,37,85,0,0,2,7,1,2,1
5810,38,80,0,0,2,7,1,2,1
5811,42,82,0,0,0,8,0,0,0
5812,37,83,0,0,0,9,0,0,0
5813,33,81,0,0,2,9,1,2,1
5814,35,77,0,0,2,9,1,2,1
5815,35,72,0,0,0,10,0,0,0
5816,38,76,0,0,0,11,0,0,0
5817,41,79,0,0,2,11,1,2,1
5818,37,81,0,0,2,11,1,2,1
5819,34,76,0,0,2,11,1,2,1
5820,38,80,0,0,2,11,1,2,1
5821,39,85,0,0,2,11,1,2,1
5822,44,86,0,0,2,11,1,2,1
5823,42,81,0,0,2,10,2,2,1
5824,43,77,0,0,2,9,2,2,1
5825,48,78,0,0,0,10,0,0,0
5826,50,73,0,0,2,10,1,2,1
5827,54,70,0,5,6,9,2,6,1
5828,53,65,0,0,2,9,1,2,1
5829,49,62,0,0,0,10,0,0,0
5830,53,65,0,0,0,11,0,0,0
5831,55,69,0,0,2,9,3,2,2
5832,53,65,0,0,0,10,0,0,0
5833,53,60,0,5,7,10,1,7,1
5834,48,59,0,0,2,9,2,2,1
5835,53,60,0,0,2,9,1,2,1
5836,52,55,0,0,2,9,1,2,1
5837,47,54,0,0,2,9,1,2,1
5838,44,50,0,0,2,8,2,2,1
5839,42,55,0,0,2,8,1,2,1
5840,42,50,0,0,2,8,1,2,1
5841,47,49,0,0,0,9,0,0,0
5842,52,48,0,0,2,8,2,2,1
5843,55,44,0,0,2,8,1,2,1
5844,59,46,0,0,2,8,1,2,1
5845,64,44,0,0,2,8,1,2,1
5846,69,43,0,0,2,8,1,2,1
5847,74,44,0,0,2,8,1,2,1
5848,70,47,0,0,2,7,2,2,1
5849,69,51,0,0,2,7,1,2,1
5850,70,47,0,0,2,6,2,2,1
5851,67,50,0,0,2,6,1,2,1
5852,68,55,0,0,0,7,0,0,0
5853,67,60,0,5,6,7,1,6,1
5854,72,61,0,0,2,7,1,2,1
5855,76,58,0,0,2,7,1,2,1
5856,81,58,5,0,3,7,1,3,1
5857,85,60,5,0,2,7,1,2,1
5858,86,65,5,0,2,7,1,2,1
5859,81,63,5,0,2,7,1,2,1
5860,82,59,5,0,2,7,1,2,1
5861,78,57,5,0,2,7,1,2,1
5862,82,59,5,0,2,6,2,2,1
5863,83,64,5,0,2,6,1,2,1
5864,80,60,5,0,0,7,0,0,0
5865,77,56,5,0,2,7,1,2,1
5866,76,51,5,0,2,7,1,2,1
5867,74,56,5,0,2,7,1,2,1
5868,72,51,10,0,3,7,1,3,1
5869,74,56,10,0,2,7,1,2,1
5870,78,59,10,0,0,8,0,0,0
5871,82,56,10,0,2,7,2,2,1
5872,79,51,10,0,2,6,2,2,1
5873,77,56,10,0,2,5,1,2,1
5874,80,60,5,0,1,5,1,1,1
5875,79,55,10,0,3,4,1,3,1
5876,79,50,10,0,0,5,0,0,0
5877,84,52,15,0,3,5,1,3,1
5878,88,51,15,0,2,5,1,2,1
5879,88,56,20,0,3,5,1,3,1
5880,87,60,20,0,0,6,0,0,0
5881,89,65,20,0,0,7,0,0,0
5882,88,70,20,0,2,6,2,2,1
5883,88,75,20,0,2,5,2,2,1
5884,83,76,20,0,0,6,0,0,0
5885,86,80,20,0,0,7,0,0,0
5886,86,85,20,0,2,7,1,2,1
5887,91,84,20,0,2,6,2,2,1
5888,90,89,20,0,2,6,1,2,1
5889,95,88,20,0,0,7,0,0,0
5890,100,91,20,0,2,7,1,2,1
5891,5,90,20,0,2,6,2,2,1
5892,5,85,20,0,2,6,1,2,1
5893,6,80,20,0,0,7,0,0,0
5894,11,80,20,0,2,7,1,2,1
5895,14,84,20,0,0,8,0,0,0
5896,10,81,20,0,2,8,1,2,1
5897,6,85,20,0,2,8,1,2,1
5898,7,90,20,0,2,8,1,2,1
5899,5,94,20,0,2,8,1,2,1
5900,5,89,20,0,2,7,2,2,1
5901,4,94,20,0,2,7,1,2,1
5902,9,93,20,0,0,8,0,0,0
5903,10,88,20,0,2,8,1,2,1
5904,15,90,20,0,0,9,0,0,0
5905,12,86,20,0,2,9,1,2,1
5906,11,81,20,0,2,9,1,2,1
5907,9,86,20,0,2,8,2,2,1
5908,4,85,20,0,2,7,2,2,1
5909,100,86,15,0,4,7,1,4,1
5910,98,82,15,0,0,8,0,0,0
5911,95,78,15,0,0,9,0,0,0
5912,97,73,15,0,2,9,1,2,1
5913,100,69,15,0,2,8,2,2,1
5914,97,65,15,0,2,8,1,2,1
5915,94,61,20,0,3,8,1,3,1
5916,93,66,20,0,2,7,2,2,1
5917,92,71,20,0,2,6,2,2,1
5918,96,73,25,0,3,6,1,3,1
5919,99,68,25,0,0,7,0,0,0
5920,95,65,25,0,0,8,0,0,0
5921,100,64,25,0,2,8,1,2,1
5922,96,67,25,0,2,7,2,2,1
5923,0,69,25,0,2,6,2,2,1
5924,5,70,25,0,2,6,1,2,1
5925,8,74,30,0,3,6,1,3,1
5926,3,75,30,0,0,7,0,0,0
5927,7,78,30,0,0,8,0,0,0
5928,7,73,30,0,2,8,1,2,1
5929,4,77,30,0,2,8,1,2,1
5930,8,74,30,0,2,8,1,2,1
5931,13,75,30,0,2,7,2,2,1
5932,13,70,30,0,2,7,1,2,1
5933,17,74,30,0,2,6,2,2,1
5934,14,78,35,0,3,6,1,3,1
5935,11,75,40,0,3,6,1,3,1
5936,6,77,45,0,3,6,1,3,1
5937,9,73,50,0,3,6,1,3,1
5938,8,77,50,0,0,7,0,0,0
5939,8,72,50,0,0,8,0,0,0
5940,4,75,50,0,2,6,3,2,2
5941,5,70,55,0,3,6,1,3,1
5942,10,70,55,0,2,6,1,2,1
5943,10,75,60,0,3,5,1,3,1
5944,14,78,60,0,2,5,1,2,1
5945,9,78,65,0,3,5,1,3,1
5946,8,73,65,0,0,6,0,0,0
5947,9,78,65,0,0,7,0,0,0
5948,12,82,65,0,0,8,0,0,0
5949,7,82,75,0,3,6,3,3,2
5950,8,77,80,0,3,5,2,3,1
5951,12,79,85,0,3,5,1,3,1
5952,12,74,85,0,0,6,0,0,0
5953,16,71,90,0,3,6,1,3,1
5954,16,76,95,0,3,6,1,3,1
5955,12,73,100,0,3,6,1,3,1
5956,7,75,100,0,0,7,0,0,0
5957,11,71,100,0,3,7,1,3,1
5958,10,66,100,0,3,7,1,3,1
5959,8,71,100,0,3,7,1,3,1
5960,13,70,100,0,0,7,0,0,0
5961,10,66,100,0,3,7,1,3,1
5962,6,69,100,0,3,7,1,3,1
5963,11,70,100,0,3,7,1,3,1
5964,14,74,100,0,3,7,1,3,1
5965,14,79,100,0,3,7,1,3,1
5966,9,81,100,0,3,7,1,3,1
5967,11,77,100,0,0,8,0,0,0
5968,16,76,100,0,3,8,1,3,1
5969,15,81,100,0,3,8,1,3,1
5970,20,82,100,0,3,8,1,3,1
5971,15,81,100,0,3,8,1,3,1
5972,19,84,100,0,3,8,1,3,1
5973,14,85,100,0,3,8,1,3,1
5974,18,81,100,0,3,8,1,3,1
5975,22,84,100,0,3,7,2,3,2
5976,17,84,100,0,0,8,0,0,0
5977,20,80,100,0,3,8,1,3,1
5978,18,84,100,0,0,9,0,0,0
5979,13,84,100,0,3,8,2,3,2
5980,14,89,100,0,3,7,2,3,2
5981,10,90,100,0,3,7,1,3,1
5982,5,87,100,0,0,8,0,0,0
5983,10,86,100,0,3,8,1,3,1
5984,7,89,100,0,3,8,1,3,1
5985,3,92,100,0,3,8,1,3,1
5986,100,96,100,0,3,8,1,3,1
5987,0,92,100,0,3,8,1,3,1
5988,5,93,100,0,3,8,1,3,1
5989,8,97,100,0,3,8,1,3,1
5990,12,95,100,0,0,9,0,0,0
5991,8,91,95,0,1,8,2,1,1
5992,11,87,100,0,3,7,2,3,2
5993,8,84,100,0,3,6,2,3,1
5994,11,81,100,0,3,6,1,3,1
5995,12,86,100,0,0,7,0,0,0
5996,12,81,100,0,3,7,1,3,1
5997,16,84,95,0,1,6,2,1,1
5998,19,87,95,0,0,7,0,0,0
5999,23,84,95,0,2,6,2,2,1
6000,25,80,90,5,6,6,1,6,1
6001,29,77,90,5,0,7,0,0,0
6002,26,73,95,0,3,7,1,3,1
6003,23,69,90,5,6,7,1,6,1
6004,23,74,95,0,3,7,1,3,1
6005,18,73,100,0,3,7,1,3,1
6006,23,75,100,0,0,8,0,0,0
6007,19,72,100,0,3,8,1,3,1
6008,18,77,100,5,8,8,1,8,1
6009,14,80,100,5,0,9,0,0,0
6010,13,85,100,0,3,9,1,3,1
6011,16,89,100,0,3,8,2,3,1
6012,16,84,100,0,3,8,1,3,1
6013,21,81,95,0,4,8,1,4,1
6014,22,86,100,0,3,7,2,3,1
6015,23,81,95,0,4,7,1,4,1
6016,26,77,95,0,0,8,0,0,0
6017,30,79,100,0,3,8,1,3,1
6018,29,74,100,0,0,9,0,0,0
6019,27,69,100,0,3,8,2,3,1
6020,22,70,100,0,3,7,2,3,1
6021,24,66,100,0,3,7,1,3,1
6022,24,61,100,0,0,8,0,0,0
6023,29,59,100,0,3,8,1,3,1
6024,25,62,100,0,3,7,2,3,1
6025,29,59,100,0,3,6,2,3,1
6026,28,64,100,0,3,6,1,3,1
6027,25,60,100,0,3,6,1,3,1
6028,20,60,95,0,4,6,1,4,1
6029,25,60,100,0,3,6,1,3,1
6030,22,55,100,0,3,6,1,3,1
6031,26,52,100,0,3,6,1,3,1
6032,24,48,100,0,3,5,2,3,1
6033,22,43,100,0,3,5,1,3,1
6034,26,42,100,0,3,5,1,3,1
6035,25,47,100,0,0,6,0,0,0
6036,29,50,100,0,3,6,1,3,1
6037,34,49,100,0,3,6,1,3,1
6038,38,53,100,0,3,6,1,3,1
6039,38,48,100,0,3,6,1,3,1
6040,43,48,100,0,0,7,0,0,0
6041,48,47,100,0,3,7,1,3,1
6042,43,46,100,0,3,7,1,3,1
6043,46,43,100,0,2,6,2,2,1
6044,41,43,100,0,3,6,1,3,1
6045,44,39,100,0,3,6,1,3,1
6046,41,43,100,0,3,6,1,3,1
6047,39,39,100,0,3,6,1,3,1
6048,40,43,100,0,3,6,1,3,1
6049,35,44,100,0,3,6,1,3,1
6050,40,43,100,0,3,6,1,3,1
6051,39,38,100,0,3,6,1,3,1
6052,35,36,100,0,3,6,1,3,1
6053,30,36,100,0,0,7,0,0,0
6054,35,36,100,0,3,7,1,3,1
6055,37,31,100,0,3,7,1,3,1
6056,35,26,100,0,3,7,1,3,1
6057,38,31,100,0,3,6,2,3,1
6058,35,34,100,0,3,6,1,3,1
6059,30,34,100,0,3,6,1,3,1
6060,26,37,100,0,3,6,1,3,1
6061,29,33,100,0,3,6,1,3,1
6062,33,35,100,0,3,6,1,3,1
6063,30,31,100,0,3,6,1,3,1
6064,35,33,100,0,3,6,1,3,1
6065,31,36,100,0,3,6,1,3,1
6066,36,37,100,0,3,6,1,3,1
6067,32,40,100,0,3,6,1,3,1
6068,31,45,100,0,3,6,1,3,1
6069,31,50,100,0,3,6,1,3,1
6070,31,45,100,0,3,6,1,3,1
6071,33,49,100,0,3,6,1,3,1
6072,29,45,100,0,3,6,1,3,1
6073,34,44,95,0,4,6,1,4,1
6074,37,48,100,0,3,6,1,3,1
6075,40,52,100,0,3,6,1,3,1
6076,37,57,100,0,0,7,0,0,0
6077,42,55,100,0,3,7,1,3,1
6078,39,52,100,0,0,8,0,0,0
6079,34,54,95,0,1,7,2,1,1
6080,39,53,100,0,3,7,1,3,1
6081,36,56,100,0,3,7,1,3,1
6082,38,61,95,0,1,6,2,1,1
6083,41,65,100,0,3,6,1,3,1
6084,36,63,100,0,3,6,1,3,1
6085,40,59,100,0,3,6,1,3,1
6086,35,58,100,0,3,6,1,3,1
6087,37,63,100,0,3,6,1,3,1
6088,42,63,100,0,3,6,1,3,1
6089,43,68,100,0,3,6,1,3,1
6090,47,71,100,0,3,6,1,3,1
6091,48,66,100,0,2,5,2,2,1
6092,46,71,100,0,0,6,0,0,0
6093,42,68,100,0,3,6,1,3,1
6094,45,71,100,0,3,6,1,3,1
6095,42,75,100,0,3,6,1,3,1
6096,44,79,100,0,3,6,1,3,1
6097,46,75,100,0,3,6,1,3,1
6098,42,78,100,0,3,6,1,3,1
6099,38,81,100,0,3,6,1,3,1
6100,33,83,100,0,3,6,1,3,1
